Object,Filter,MJD,Flux,Error,Tel,Obs
fairall_9,B,58651.419816, 9.727, 0.018,1m005,lsc
fairall_9,B,58651.419816, 9.758, 0.018,1m005,lsc
fairall_9,B,58651.420824, 9.737, 0.018,1m005,lsc
fairall_9,B,58651.420824, 9.734, 0.018,1m005,lsc
fairall_9,B,58652.375253, 9.737, 0.023,1m005,lsc
fairall_9,B,58652.375253, 9.746, 0.023,1m005,lsc
fairall_9,B,58653.153401, 9.584, 0.060,1m013,cpt
fairall_9,B,58653.153401, 9.593, 0.060,1m013,cpt
fairall_9,B,58653.154398, 9.651, 0.056,1m013,cpt
fairall_9,B,58653.154398, 9.647, 0.056,1m013,cpt
fairall_9,B,58653.322127, 9.732, 0.019,1m005,lsc
fairall_9,B,58653.322127, 9.715, 0.019,1m005,lsc
fairall_9,B,58653.323146, 9.655, 0.019,1m005,lsc
fairall_9,B,58653.323146, 9.671, 0.019,1m005,lsc
fairall_9,B,58653.799257, 9.581, 0.019,1m003,coj
fairall_9,B,58653.799257, 9.490, 0.019,1m003,coj
fairall_9,B,58653.800255, 9.444, 0.019,1m003,coj
fairall_9,B,58653.800255, 9.467, 0.019,1m003,coj
fairall_9,B,58654.152923, 9.707, 0.029,1m013,cpt
fairall_9,B,58654.152923, 9.717, 0.029,1m013,cpt
fairall_9,B,58654.153930, 9.726, 0.025,1m013,cpt
fairall_9,B,58654.153930, 9.725, 0.025,1m013,cpt
fairall_9,B,58654.403461, 9.932, 0.041,1m005,lsc
fairall_9,B,58654.403461, 9.927, 0.041,1m005,lsc
fairall_9,B,58654.404465, 9.907, 0.034,1m005,lsc
fairall_9,B,58654.404465, 9.936, 0.034,1m005,lsc
fairall_9,B,58654.805005, 9.349, 0.022,1m003,coj
fairall_9,B,58654.805005, 9.364, 0.022,1m003,coj
fairall_9,B,58654.806003, 9.424, 0.022,1m003,coj
fairall_9,B,58654.806003, 9.430, 0.022,1m003,coj
fairall_9,B,58655.161839, 9.907, 0.022,1m010,cpt
fairall_9,B,58655.161839, 9.909, 0.022,1m010,cpt
fairall_9,B,58655.162844, 9.910, 0.023,1m010,cpt
fairall_9,B,58655.162844, 9.917, 0.023,1m010,cpt
fairall_9,B,58655.316755, 9.897, 0.019,1m005,lsc
fairall_9,B,58655.316755, 9.889, 0.019,1m005,lsc
fairall_9,B,58655.317760, 9.886, 0.019,1m005,lsc
fairall_9,B,58655.317760, 9.868, 0.019,1m005,lsc
fairall_9,B,58655.767346, 9.299, 0.019,1m011,coj
fairall_9,B,58655.767346, 9.312, 0.019,1m011,coj
fairall_9,B,58655.768390, 9.437, 0.018,1m011,coj
fairall_9,B,58655.768390, 9.444, 0.018,1m011,coj
fairall_9,B,58655.810594, 9.457, 0.018,1m003,coj
fairall_9,B,58655.810594, 9.456, 0.018,1m003,coj
fairall_9,B,58655.811602, 9.440, 0.018,1m003,coj
fairall_9,B,58655.811602, 9.449, 0.018,1m003,coj
fairall_9,B,58656.392818,10.193, 0.017,1m005,lsc
fairall_9,B,58656.392818,10.227, 0.017,1m005,lsc
fairall_9,B,58656.393820,10.191, 0.019,1m005,lsc
fairall_9,B,58656.393820,10.139, 0.019,1m005,lsc
fairall_9,B,58656.808564, 9.433, 0.022,1m011,coj
fairall_9,B,58656.808564, 9.427, 0.022,1m011,coj
fairall_9,B,58656.809574, 9.459, 0.027,1m011,coj
fairall_9,B,58656.809574, 9.456, 0.027,1m011,coj
fairall_9,B,58657.342844,10.139, 0.016,1m005,lsc
fairall_9,B,58657.342844,10.168, 0.016,1m005,lsc
fairall_9,B,58657.343851,10.155, 0.016,1m005,lsc
fairall_9,B,58657.343851,10.157, 0.016,1m005,lsc
fairall_9,B,58658.054376, 9.942, 0.091,1m010,cpt
fairall_9,B,58658.054376, 9.949, 0.091,1m010,cpt
fairall_9,B,58658.055100,10.003, 0.020,1m010,cpt
fairall_9,B,58658.055100, 9.973, 0.020,1m010,cpt
fairall_9,B,58658.056097,10.028, 0.020,1m010,cpt
fairall_9,B,58658.056097,10.059, 0.020,1m010,cpt
fairall_9,B,58659.051776, 9.902, 0.020,1m010,cpt
fairall_9,B,58659.051776, 9.926, 0.021,1m010,cpt
fairall_9,B,58659.052785, 9.937, 0.020,1m010,cpt
fairall_9,B,58659.052785, 9.928, 0.020,1m010,cpt
fairall_9,B,58659.368410, 9.107, 0.021,1m004,lsc
fairall_9,B,58659.368410, 9.094, 0.021,1m004,lsc
fairall_9,B,58659.369415, 9.165, 0.020,1m004,lsc
fairall_9,B,58659.369415, 9.179, 0.021,1m004,lsc
fairall_9,B,58660.393049,10.250, 0.015,1m005,lsc
fairall_9,B,58660.393049,10.244, 0.015,1m005,lsc
fairall_9,B,58660.394058,10.279, 0.015,1m005,lsc
fairall_9,B,58660.394058,10.305, 0.015,1m005,lsc
fairall_9,B,58660.755378, 9.666, 0.018,1m011,coj
fairall_9,B,58660.755378, 9.666, 0.018,1m011,coj
fairall_9,B,58660.756388, 9.651, 0.018,1m011,coj
fairall_9,B,58660.756388, 9.676, 0.018,1m011,coj
fairall_9,B,58661.145558,10.385, 0.019,1m010,cpt
fairall_9,B,58661.145558,10.404, 0.019,1m010,cpt
fairall_9,B,58661.146549,10.332, 0.019,1m010,cpt
fairall_9,B,58661.146549,10.330, 0.019,1m010,cpt
fairall_9,B,58661.810564, 9.810, 0.018,1m011,coj
fairall_9,B,58661.810564, 9.833, 0.018,1m011,coj
fairall_9,B,58661.811561, 9.780, 0.017,1m011,coj
fairall_9,B,58661.811561, 9.791, 0.017,1m011,coj
fairall_9,B,58662.409161, 9.286, 0.020,1m004,lsc
fairall_9,B,58662.409161, 9.293, 0.020,1m004,lsc
fairall_9,B,58662.410157, 9.195, 0.020,1m004,lsc
fairall_9,B,58662.410157, 9.177, 0.020,1m004,lsc
fairall_9,B,58662.781108, 9.775, 0.017,1m011,coj
fairall_9,B,58662.781108, 9.775, 0.017,1m011,coj
fairall_9,B,58662.782105, 9.721, 0.017,1m011,coj
fairall_9,B,58662.782105, 9.713, 0.017,1m011,coj
fairall_9,B,58664.158797,10.445, 0.019,1m010,cpt
fairall_9,B,58664.158797,10.403, 0.019,1m010,cpt
fairall_9,B,58664.159802,10.407, 0.019,1m010,cpt
fairall_9,B,58664.159802,10.394, 0.019,1m010,cpt
fairall_9,B,58664.421203,10.475, 0.016,1m005,lsc
fairall_9,B,58664.421203,10.484, 0.016,1m005,lsc
fairall_9,B,58664.422211,10.549, 0.015,1m005,lsc
fairall_9,B,58664.422211,10.573, 0.015,1m005,lsc
fairall_9,B,58664.807955, 9.971, 0.017,1m011,coj
fairall_9,B,58664.807955, 9.960, 0.017,1m011,coj
fairall_9,B,58664.808964, 9.996, 0.016,1m011,coj
fairall_9,B,58664.808964,10.010, 0.016,1m011,coj
fairall_9,B,58665.408858,10.559, 0.015,1m005,lsc
fairall_9,B,58665.408858,10.549, 0.015,1m005,lsc
fairall_9,B,58665.409860,10.490, 0.014,1m005,lsc
fairall_9,B,58665.409860,10.482, 0.014,1m005,lsc
fairall_9,B,58666.290464,10.372, 0.015,1m005,lsc
fairall_9,B,58666.290464,10.409, 0.016,1m005,lsc
fairall_9,B,58666.291470,10.335, 0.016,1m005,lsc
fairall_9,B,58666.291470,10.332, 0.016,1m005,lsc
fairall_9,B,58666.809136,10.013, 0.017,1m003,coj
fairall_9,B,58666.809136,10.028, 0.017,1m003,coj
fairall_9,B,58666.810144, 9.968, 0.016,1m003,coj
fairall_9,B,58666.810144, 9.996, 0.017,1m003,coj
fairall_9,B,58667.418548,10.469, 0.015,1m005,lsc
fairall_9,B,58667.418548,10.509, 0.015,1m005,lsc
fairall_9,B,58667.419550,10.591, 0.015,1m005,lsc
fairall_9,B,58667.419550,10.621, 0.015,1m005,lsc
fairall_9,B,58668.060829,10.522, 0.019,1m010,cpt
fairall_9,B,58668.060829,10.546, 0.019,1m010,cpt
fairall_9,B,58668.061822,10.458, 0.019,1m010,cpt
fairall_9,B,58668.061822,10.437, 0.019,1m010,cpt
fairall_9,B,58668.369907, 9.315, 0.020,1m004,lsc
fairall_9,B,58668.369907, 9.308, 0.020,1m004,lsc
fairall_9,B,58668.370905, 9.373, 0.021,1m004,lsc
fairall_9,B,58668.370905, 9.359, 0.021,1m004,lsc
fairall_9,B,58669.419239, 9.454, 0.019,1m004,lsc
fairall_9,B,58669.419239, 9.428, 0.019,1m004,lsc
fairall_9,B,58669.420248, 9.441, 0.019,1m004,lsc
fairall_9,B,58669.420248, 9.409, 0.019,1m004,lsc
fairall_9,B,58670.155012,10.507, 0.019,1m010,cpt
fairall_9,B,58670.155012,10.479, 0.019,1m010,cpt
fairall_9,B,58670.156016,10.508, 0.019,1m010,cpt
fairall_9,B,58670.156016,10.538, 0.019,1m010,cpt
fairall_9,B,58670.380529,10.506, 0.017,1m005,lsc
fairall_9,B,58670.380529,10.495, 0.017,1m005,lsc
fairall_9,B,58670.381525,10.467, 0.018,1m005,lsc
fairall_9,B,58670.381525,10.469, 0.018,1m005,lsc
fairall_9,B,58672.335976, 8.995, 0.114,1m004,lsc
fairall_9,B,58672.335976, 9.012, 0.114,1m004,lsc
fairall_9,B,58672.336977, 9.342, 0.227,1m004,lsc
fairall_9,B,58672.336977, 9.506, 0.231,1m004,lsc
fairall_9,B,58672.420968, 9.071, 0.126,1m004,lsc
fairall_9,B,58672.420968, 9.054, 0.126,1m004,lsc
fairall_9,B,58672.421974, 9.182, 0.098,1m004,lsc
fairall_9,B,58672.421974, 9.167, 0.098,1m004,lsc
fairall_9,B,58673.028476,10.220, 0.021,1m010,cpt
fairall_9,B,58673.028476,10.165, 0.021,1m010,cpt
fairall_9,B,58673.029292, 9.902, 0.032,1m010,cpt
fairall_9,B,58673.029292, 9.896, 0.032,1m010,cpt
fairall_9,B,58673.375735,10.102, 0.017,1m005,lsc
fairall_9,B,58673.375735,10.134, 0.017,1m005,lsc
fairall_9,B,58673.376739,10.242, 0.018,1m005,lsc
fairall_9,B,58673.376739,10.220, 0.018,1m005,lsc
fairall_9,B,58673.420865,10.184, 0.016,1m005,lsc
fairall_9,B,58673.420865,10.201, 0.016,1m005,lsc
fairall_9,B,58673.421864,10.143, 0.018,1m005,lsc
fairall_9,B,58673.421864,10.163, 0.018,1m005,lsc
fairall_9,B,58674.041218, 9.697, 0.020,1m013,cpt
fairall_9,B,58674.041218, 9.699, 0.020,1m013,cpt
fairall_9,B,58674.042227, 9.777, 0.020,1m013,cpt
fairall_9,B,58674.042227, 9.773, 0.020,1m013,cpt
fairall_9,B,58675.013577, 9.757, 0.020,1m013,cpt
fairall_9,B,58675.013577, 9.665, 0.020,1m013,cpt
fairall_9,B,58675.014575, 9.670, 0.020,1m013,cpt
fairall_9,B,58675.014575, 9.684, 0.020,1m013,cpt
fairall_9,B,58675.807233, 9.515, 0.017,1m003,coj
fairall_9,B,58675.807233, 9.498, 0.017,1m003,coj
fairall_9,B,58675.808242, 9.433, 0.017,1m003,coj
fairall_9,B,58675.808242, 9.425, 0.017,1m003,coj
fairall_9,B,58676.164034, 9.871, 0.016,1m012,cpt
fairall_9,B,58676.164034, 9.843, 0.016,1m012,cpt
fairall_9,B,58676.165039, 9.923, 0.016,1m012,cpt
fairall_9,B,58676.165039, 9.935, 0.016,1m012,cpt
fairall_9,B,58676.420941, 9.145, 0.020,1m004,lsc
fairall_9,B,58676.420941, 9.144, 0.020,1m004,lsc
fairall_9,B,58676.421937, 9.157, 0.020,1m004,lsc
fairall_9,B,58676.421937, 9.151, 0.020,1m004,lsc
fairall_9,B,58677.002646, 9.487, 0.021,1m013,cpt
fairall_9,B,58677.002646, 9.463, 0.021,1m013,cpt
fairall_9,B,58677.003643, 9.502, 0.021,1m013,cpt
fairall_9,B,58677.003643, 9.517, 0.022,1m013,cpt
fairall_9,B,58677.148185, 9.853, 0.017,1m012,cpt
fairall_9,B,58677.148185, 9.848, 0.017,1m012,cpt
fairall_9,B,58677.149192, 9.832, 0.017,1m012,cpt
fairall_9,B,58677.149192, 9.831, 0.017,1m012,cpt
fairall_9,B,58677.419837, 9.952, 0.017,1m005,lsc
fairall_9,B,58677.419837, 9.945, 0.017,1m005,lsc
fairall_9,B,58677.420841,10.023, 0.015,1m005,lsc
fairall_9,B,58677.420841,10.008, 0.015,1m005,lsc
fairall_9,B,58678.051631, 9.412, 0.022,1m013,cpt
fairall_9,B,58678.051631, 9.400, 0.022,1m013,cpt
fairall_9,B,58678.052617, 9.379, 0.022,1m013,cpt
fairall_9,B,58678.052617, 9.378, 0.022,1m013,cpt
fairall_9,B,58678.366546, 8.795, 0.020,1m004,lsc
fairall_9,B,58678.366546, 8.790, 0.020,1m004,lsc
fairall_9,B,58678.367554, 8.880, 0.020,1m004,lsc
fairall_9,B,58678.367554, 8.873, 0.020,1m004,lsc
fairall_9,B,58678.419985, 8.906, 0.019,1m004,lsc
fairall_9,B,58678.419985, 8.930, 0.019,1m004,lsc
fairall_9,B,58678.420982, 8.887, 0.019,1m004,lsc
fairall_9,B,58678.420982, 8.895, 0.019,1m004,lsc
fairall_9,B,58679.051843, 9.356, 0.021,1m013,cpt
fairall_9,B,58679.051843, 9.343, 0.021,1m013,cpt
fairall_9,B,58679.052852, 9.411, 0.021,1m013,cpt
fairall_9,B,58679.052852, 9.432, 0.022,1m013,cpt
fairall_9,B,58679.130723, 9.530, 0.018,1m012,cpt
fairall_9,B,58679.130723, 9.515, 0.018,1m012,cpt
fairall_9,B,58679.131724, 9.575, 0.018,1m012,cpt
fairall_9,B,58679.131724, 9.569, 0.018,1m012,cpt
fairall_9,B,58679.994658, 9.175, 0.033,1m012,cpt
fairall_9,B,58679.994658, 9.216, 0.033,1m012,cpt
fairall_9,B,58679.995667, 9.259, 0.033,1m012,cpt
fairall_9,B,58679.995667, 9.272, 0.033,1m012,cpt
fairall_9,B,58680.248451, 8.503, 0.028,1m004,lsc
fairall_9,B,58680.248451, 8.507, 0.028,1m004,lsc
fairall_9,B,58680.249459, 8.601, 0.029,1m004,lsc
fairall_9,B,58680.249459, 8.594, 0.029,1m004,lsc
fairall_9,B,58680.991745, 9.362, 0.074,1m013,cpt
fairall_9,B,58680.991745, 9.357, 0.074,1m013,cpt
fairall_9,B,58680.992743, 9.473, 0.070,1m013,cpt
fairall_9,B,58680.992743, 9.449, 0.069,1m013,cpt
fairall_9,B,58681.262847, 9.420, 0.022,1m005,lsc
fairall_9,B,58681.262847, 9.436, 0.022,1m005,lsc
fairall_9,B,58681.263856, 9.440, 0.022,1m005,lsc
fairall_9,B,58681.263856, 9.433, 0.022,1m005,lsc
fairall_9,B,58681.777478, 9.024, 0.020,1m003,coj
fairall_9,B,58681.777478, 9.049, 0.020,1m003,coj
fairall_9,B,58681.778488, 9.011, 0.020,1m003,coj
fairall_9,B,58681.778488, 9.000, 0.020,1m003,coj
fairall_9,B,58682.102509, 9.339, 0.030,1m013,cpt
fairall_9,B,58682.102509, 9.357, 0.030,1m013,cpt
fairall_9,B,58682.103517, 9.303, 0.039,1m013,cpt
fairall_9,B,58682.103517, 9.320, 0.039,1m013,cpt
fairall_9,B,58682.408896, 8.562, 0.022,1m004,lsc
fairall_9,B,58682.408896, 8.551, 0.022,1m004,lsc
fairall_9,B,58682.409901, 8.595, 0.022,1m004,lsc
fairall_9,B,58682.409901, 8.583, 0.022,1m004,lsc
fairall_9,B,58682.770965, 8.852, 0.020,1m003,coj
fairall_9,B,58682.770965, 8.842, 0.020,1m003,coj
fairall_9,B,58682.771974, 8.880, 0.020,1m003,coj
fairall_9,B,58682.771974, 8.865, 0.020,1m003,coj
fairall_9,B,58683.358401, 9.519, 0.017,1m005,lsc
fairall_9,B,58683.358401, 9.524, 0.017,1m005,lsc
fairall_9,B,58683.359397, 9.455, 0.016,1m005,lsc
fairall_9,B,58683.359397, 9.487, 0.017,1m005,lsc
fairall_9,B,58683.628368, 8.758, 0.020,1m011,coj
fairall_9,B,58683.628368, 8.768, 0.020,1m011,coj
fairall_9,B,58683.629377, 8.821, 0.020,1m011,coj
fairall_9,B,58683.629377, 8.810, 0.020,1m011,coj
fairall_9,B,58683.752981, 8.917, 0.019,1m003,coj
fairall_9,B,58683.752981, 8.933, 0.019,1m003,coj
fairall_9,B,58683.753979, 8.906, 0.018,1m003,coj
fairall_9,B,58683.753979, 8.881, 0.018,1m003,coj
fairall_9,B,58684.256464, 9.275, 0.018,1m005,lsc
fairall_9,B,58684.256464, 9.294, 0.018,1m005,lsc
fairall_9,B,58684.257473, 9.268, 0.017,1m005,lsc
fairall_9,B,58684.257473, 9.268, 0.017,1m005,lsc
fairall_9,B,58684.408767, 9.362, 0.016,1m005,lsc
fairall_9,B,58684.408767, 9.339, 0.015,1m005,lsc
fairall_9,B,58684.409771, 9.452, 0.016,1m005,lsc
fairall_9,B,58684.409771, 9.434, 0.016,1m005,lsc
fairall_9,B,58684.751917, 8.744, 0.018,1m011,coj
fairall_9,B,58684.751917, 8.738, 0.018,1m011,coj
fairall_9,B,58684.752937, 8.814, 0.018,1m011,coj
fairall_9,B,58684.752937, 8.790, 0.018,1m011,coj
fairall_9,B,58685.078865, 9.116, 0.021,1m013,cpt
fairall_9,B,58685.078865, 9.118, 0.021,1m013,cpt
fairall_9,B,58685.079861, 9.116, 0.021,1m013,cpt
fairall_9,B,58685.079861, 9.122, 0.021,1m013,cpt
fairall_9,B,58685.622820, 7.705, 0.109,1m011,coj
fairall_9,B,58685.622820, 7.807, 0.111,1m011,coj
fairall_9,B,58685.623818, 8.617, 0.053,1m011,coj
fairall_9,B,58685.623818, 8.605, 0.053,1m011,coj
fairall_9,B,58686.112428, 9.017, 0.021,1m013,cpt
fairall_9,B,58686.112428, 9.017, 0.021,1m013,cpt
fairall_9,B,58686.113422, 9.066, 0.021,1m013,cpt
fairall_9,B,58686.113422, 9.068, 0.021,1m013,cpt
fairall_9,B,58686.637926, 8.825, 0.017,1m011,coj
fairall_9,B,58686.637926, 8.819, 0.017,1m011,coj
fairall_9,B,58686.638946, 8.742, 0.017,1m011,coj
fairall_9,B,58686.638946, 8.732, 0.017,1m011,coj
fairall_9,B,58686.758370, 8.910, 0.016,1m011,coj
fairall_9,B,58686.758370, 8.910, 0.016,1m011,coj
fairall_9,B,58686.759391, 8.870, 0.016,1m011,coj
fairall_9,B,58686.759391, 8.854, 0.016,1m011,coj
fairall_9,B,58686.786740, 8.830, 0.016,1m011,coj
fairall_9,B,58686.786740, 8.817, 0.016,1m011,coj
fairall_9,B,58686.787750, 8.831, 0.016,1m011,coj
fairall_9,B,58686.787750, 8.827, 0.016,1m011,coj
fairall_9,B,58687.707275, 8.790, 0.016,1m011,coj
fairall_9,B,58687.707275, 8.823, 0.016,1m011,coj
fairall_9,B,58687.708272, 8.780, 0.016,1m011,coj
fairall_9,B,58687.708272, 8.782, 0.016,1m011,coj
fairall_9,B,58687.791287, 8.831, 0.016,1m011,coj
fairall_9,B,58687.791287, 8.836, 0.016,1m011,coj
fairall_9,B,58687.792308, 8.848, 0.016,1m011,coj
fairall_9,B,58687.792308, 8.835, 0.016,1m011,coj
fairall_9,B,58688.229945, 9.117, 0.015,1m005,lsc
fairall_9,B,58688.229945, 9.112, 0.015,1m005,lsc
fairall_9,B,58688.230939, 9.128, 0.015,1m005,lsc
fairall_9,B,58688.230939, 9.142, 0.015,1m005,lsc
fairall_9,B,58688.615392, 8.432, 0.017,1m011,coj
fairall_9,B,58688.615392, 8.445, 0.017,1m011,coj
fairall_9,B,58688.616401, 8.529, 0.018,1m011,coj
fairall_9,B,58688.616401, 8.540, 0.018,1m011,coj
fairall_9,B,58688.804580, 8.784, 0.016,1m003,coj
fairall_9,B,58688.804580, 8.786, 0.016,1m003,coj
fairall_9,B,58688.805590, 8.858, 0.016,1m003,coj
fairall_9,B,58688.805590, 8.872, 0.016,1m003,coj
fairall_9,B,58689.622332, 8.369, 0.046,1m011,coj
fairall_9,B,58689.622332, 8.372, 0.046,1m011,coj
fairall_9,B,58689.623341, 8.446, 0.033,1m011,coj
fairall_9,B,58689.623341, 8.441, 0.033,1m011,coj
fairall_9,B,58690.007337, 8.919, 0.019,1m013,cpt
fairall_9,B,58690.007337, 8.945, 0.019,1m013,cpt
fairall_9,B,58690.008334, 8.999, 0.019,1m013,cpt
fairall_9,B,58690.008334, 8.995, 0.019,1m013,cpt
fairall_9,B,58690.134646, 9.027, 0.016,1m012,cpt
fairall_9,B,58690.134646, 9.036, 0.016,1m012,cpt
fairall_9,B,58690.135649, 8.980, 0.016,1m012,cpt
fairall_9,B,58690.135649, 8.989, 0.016,1m012,cpt
fairall_9,B,58690.683259, 8.646, 0.015,1m011,coj
fairall_9,B,58690.683259, 8.662, 0.015,1m011,coj
fairall_9,B,58690.684267, 8.640, 0.015,1m011,coj
fairall_9,B,58690.684267, 8.645, 0.015,1m011,coj
fairall_9,B,58690.795816, 8.623, 0.015,1m011,coj
fairall_9,B,58690.795816, 8.621, 0.015,1m011,coj
fairall_9,B,58690.796824, 8.617, 0.015,1m011,coj
fairall_9,B,58690.796824, 8.599, 0.015,1m011,coj
fairall_9,B,58691.656089, 8.548, 0.016,1m011,coj
fairall_9,B,58691.656089, 8.536, 0.016,1m011,coj
fairall_9,B,58691.657110, 8.616, 0.016,1m011,coj
fairall_9,B,58691.657110, 8.637, 0.016,1m011,coj
fairall_9,B,58692.051660, 8.620, 0.023,1m013,cpt
fairall_9,B,58692.051660, 8.626, 0.023,1m013,cpt
fairall_9,B,58692.052657, 8.616, 0.023,1m013,cpt
fairall_9,B,58692.052657, 8.600, 0.023,1m013,cpt
fairall_9,B,58692.121926, 8.708, 0.021,1m013,cpt
fairall_9,B,58692.121926, 8.713, 0.021,1m013,cpt
fairall_9,B,58692.122923, 8.784, 0.022,1m013,cpt
fairall_9,B,58692.122923, 8.805, 0.022,1m013,cpt
fairall_9,B,58692.417331, 7.994, 0.046,1m004,lsc
fairall_9,B,58692.417331, 8.004, 0.046,1m004,lsc
fairall_9,B,58692.418329, 8.038, 0.040,1m004,lsc
fairall_9,B,58692.418329, 8.037, 0.040,1m004,lsc
fairall_9,B,58693.038919, 8.679, 0.020,1m012,cpt
fairall_9,B,58693.038919, 8.666, 0.020,1m012,cpt
fairall_9,B,58693.039916, 8.674, 0.020,1m012,cpt
fairall_9,B,58693.039916, 8.660, 0.020,1m012,cpt
fairall_9,B,58693.080248, 8.786, 0.021,1m013,cpt
fairall_9,B,58693.080248, 8.767, 0.021,1m013,cpt
fairall_9,B,58693.081238, 8.768, 0.021,1m013,cpt
fairall_9,B,58693.081238, 8.790, 0.021,1m013,cpt
fairall_9,B,58693.408861, 9.158, 0.014,1m005,lsc
fairall_9,B,58693.408861, 9.131, 0.014,1m005,lsc
fairall_9,B,58693.409845, 9.138, 0.014,1m005,lsc
fairall_9,B,58693.409845, 9.115, 0.014,1m005,lsc
fairall_9,B,58694.347929, 8.225, 0.018,1m004,lsc
fairall_9,B,58694.347929, 8.215, 0.018,1m004,lsc
fairall_9,B,58694.348929, 8.277, 0.018,1m004,lsc
fairall_9,B,58694.348929, 8.288, 0.018,1m004,lsc
fairall_9,B,58694.413888, 8.337, 0.018,1m004,lsc
fairall_9,B,58694.413888, 8.323, 0.018,1m004,lsc
fairall_9,B,58694.414892, 8.246, 0.018,1m004,lsc
fairall_9,B,58694.414892, 8.263, 0.018,1m004,lsc
fairall_9,B,58695.359755, 8.266, 0.018,1m004,lsc
fairall_9,B,58695.359755, 8.270, 0.018,1m004,lsc
fairall_9,B,58695.360763, 8.302, 0.018,1m004,lsc
fairall_9,B,58695.360763, 8.303, 0.018,1m004,lsc
fairall_9,B,58695.408935, 9.209, 0.014,1m005,lsc
fairall_9,B,58695.408935, 9.201, 0.014,1m005,lsc
fairall_9,B,58695.409940, 9.208, 0.014,1m005,lsc
fairall_9,B,58695.409940, 9.226, 0.014,1m005,lsc
fairall_9,B,58696.164131, 9.197, 0.018,1m010,cpt
fairall_9,B,58696.164131, 9.171, 0.018,1m010,cpt
fairall_9,B,58696.165139, 9.107, 0.017,1m010,cpt
fairall_9,B,58696.165139, 9.135, 0.018,1m010,cpt
fairall_9,B,58696.408901, 8.239, 0.018,1m004,lsc
fairall_9,B,58696.408901, 8.234, 0.018,1m004,lsc
fairall_9,B,58696.409906, 8.261, 0.018,1m004,lsc
fairall_9,B,58696.409906, 8.275, 0.018,1m004,lsc
fairall_9,B,58697.042350, 8.992, 0.018,1m013,cpt
fairall_9,B,58697.042350, 9.021, 0.018,1m013,cpt
fairall_9,B,58697.043349, 8.985, 0.018,1m013,cpt
fairall_9,B,58697.043349, 9.003, 0.018,1m013,cpt
fairall_9,B,58697.349579, 9.252, 0.014,1m005,lsc
fairall_9,B,58697.349579, 9.251, 0.014,1m005,lsc
fairall_9,B,58697.350588, 9.201, 0.014,1m005,lsc
fairall_9,B,58697.350588, 9.211, 0.014,1m005,lsc
fairall_9,B,58697.408810, 8.238, 0.019,1m004,lsc
fairall_9,B,58697.408810, 8.243, 0.019,1m004,lsc
fairall_9,B,58697.409822, 8.266, 0.019,1m004,lsc
fairall_9,B,58697.409822, 8.275, 0.019,1m004,lsc
fairall_9,B,58697.792398, 8.730, 0.015,1m011,coj
fairall_9,B,58697.792398, 8.765, 0.015,1m011,coj
fairall_9,B,58697.793407, 8.847, 0.015,1m011,coj
fairall_9,B,58697.793407, 8.812, 0.015,1m011,coj
fairall_9,B,58698.153488, 9.055, 0.018,1m013,cpt
fairall_9,B,58698.153488, 9.053, 0.018,1m013,cpt
fairall_9,B,58698.154484, 9.027, 0.018,1m013,cpt
fairall_9,B,58698.154484, 9.001, 0.018,1m013,cpt
fairall_9,B,58698.635198, 8.719, 0.015,1m011,coj
fairall_9,B,58698.635198, 8.729, 0.015,1m011,coj
fairall_9,B,58698.636207, 8.746, 0.016,1m011,coj
fairall_9,B,58698.636207, 8.735, 0.016,1m011,coj
fairall_9,B,58698.795906, 8.744, 0.015,1m011,coj
fairall_9,B,58698.795906, 8.762, 0.015,1m011,coj
fairall_9,B,58698.796914, 8.798, 0.015,1m011,coj
fairall_9,B,58698.796914, 8.823, 0.015,1m011,coj
fairall_9,B,58699.122223, 9.055, 0.018,1m013,cpt
fairall_9,B,58699.122223, 9.058, 0.018,1m013,cpt
fairall_9,B,58699.123219, 9.032, 0.018,1m013,cpt
fairall_9,B,58699.123219, 9.049, 0.018,1m013,cpt
fairall_9,B,58699.408823, 8.345, 0.018,1m004,lsc
fairall_9,B,58699.408823, 8.347, 0.018,1m004,lsc
fairall_9,B,58699.409835, 8.373, 0.018,1m004,lsc
fairall_9,B,58699.409835, 8.354, 0.018,1m004,lsc
fairall_9,B,58700.050452, 9.049, 0.018,1m013,cpt
fairall_9,B,58700.050452, 9.051, 0.018,1m013,cpt
fairall_9,B,58700.051441, 8.996, 0.018,1m013,cpt
fairall_9,B,58700.051441, 9.018, 0.018,1m013,cpt
fairall_9,B,58700.162716, 9.102, 0.018,1m010,cpt
fairall_9,B,58700.162716, 9.118, 0.018,1m010,cpt
fairall_9,B,58700.163712, 9.229, 0.018,1m010,cpt
fairall_9,B,58700.163712, 9.199, 0.018,1m010,cpt
fairall_9,B,58700.351536, 9.191, 0.014,1m005,lsc
fairall_9,B,58700.351536, 9.210, 0.014,1m005,lsc
fairall_9,B,58700.352533, 9.121, 0.013,1m005,lsc
fairall_9,B,58700.352533, 9.156, 0.014,1m005,lsc
fairall_9,B,58700.593351, 8.614, 0.016,1m003,coj
fairall_9,B,58700.593351, 8.610, 0.016,1m003,coj
fairall_9,B,58700.594360, 8.727, 0.017,1m003,coj
fairall_9,B,58700.594360, 8.730, 0.017,1m003,coj
fairall_9,B,58700.774953, 8.805, 0.016,1m003,coj
fairall_9,B,58700.774953, 8.802, 0.016,1m003,coj
